Isang bato ang tumama sa gilid ng kanyang ulo,-1
Hindi makatarungan hindi tama atungal ni Mrs Hutchison sa paraang nagmamakaawa at ang buong bayan ay pinaligiran siya,-1
Nagsara ang pinapasukan niyang gawaan ng sapatos sa Marikina at ngayon ay taga-ayos na lamang siya ng mga luma at nasirang sapatos,-1
Iyong napudpud ang takong o lumawit ang suelas o napunit ang tahi,-1
Kahi’t na piso lamang ang pinag-uusapan ay mahaba ang tawaran sapagka’t hindi madali ang pera,-1
Sayang ang pera,-1
Hindi maigawa o di kaya ay maibili ni Salvador ng sapatos ang anak,-1
Siya’y pilay putol ang mga paa sanhi ng isang sakuna,-1
Kamot siya nang kamot sa buong katawan at itsurang nayayamot,-1
May mga sugat at pasa sa ulo,-1
Nakatsinelas lamang at lumang-luma na ang kamisetang kasuotan,-1
Kapag nagkaedad na siya ay matututunan niya na hindi pala makatuwiran ang buhay,-1
Sa kanyang murang kaisipan ano ang malay ni Daniel kung kanino siyang anak at kung bakit siya iniwan sa ampunan,-1
Nang si Daniel ay ihatid ayaw niyang bumaba sa kotse,-1
Binuhat siya ni Ted papalabas ng kotse at inilalapag siya sa lupa nguni’t ayaw siyang bumitiw,-1
Nagsisisigaw si Daniel at kay lakas ng iyak,-1
Naghalo ang luha pawis at laway sa kanyang mukha,-1
Hanggang sa huli ay nakapulupot siya na parang sawa sa binti ni Ted,-1
Biyuda si Esperanza,-1
Unang Pasko na hindi kapiling ang yumaong asawa,-1
Di na mangyayaring muli ang gayong pagsasama-sama pagsasaya,-1
Wala na ang kanyang asawa,-1
Matatapos ang lahi ni Zechariah sa oras na siya ay mamatay,-1
Masakit sa kalooban ni Elizabeth (na ang pangalan ay nangangahulugan ng Ipinangako ng Diyos) na hindi siya nagkaanak,-1
Maipagpapalagay na may panahong inisip ni Elizabeth na siya ay nalimot ng Panginoon – hindi dininig ang matagal na niyang hinihiling,-1
Malamang na sa huli ay tinanggap na niya ang kanyang kapalaran at sa kanyang pagtanda at pagkamatay ay maglalaho na lamang siya na tila bula,-1
Tila siya matsing na itinapon sa dagat,-1
Araw-araw na ginawa ng Diyos ay ginagaygay niya ang mga lansangan naghahatid ng mga pasahero gamit ang sasakyang hindi naman napakainam ang takbo sapagka't hindi naman bago at gaygay niya ang mga kalsadang masisikip sa gitna ng heavy traffic at kainitan ng araw,-1
Simula nang dumating ito ay kung anu-ano nang mapapaklang pangyayari ang nagaganap sa kanyang buhay,-1
Ang mahapdi mo nito isang gabing nag-o-overtime sa pasada si Huwan ay nadisgrasya pa siya,-1
Iyon pala ay mga holdaper,-1
Tinutukan siya ng baril,-1
Kinuha ang kanyang kita sa maghapon at pagkatapos ay pinababa siya ng taksi,-1
Pinahubad ang kanyang pantalon at sinabing lumakad na siya at huwag lilingon at kung hindi ay babarilin siya,-1
Pati ang taksi ni Huwan ay tinangay ng dalawang mandarambong,-1
Nagpatuloy sa pagtakbo paglakad si Huwan na walang pantalon sa kalagitnaan ng gabi sa pook na madilim na kakaunti ang bahay at lugar na di niya kabisado,-1
Nang maglaon ay may napadaang police car at siya ay inihatid ng pulis sa bahay matapos na siya ay matanong sa presinto,-1
Naging taong-bahay pansamantala si Huwan sapagka’t wala na siyang gagawin o pupuntahang trabaho,-1
Naging si Selya ang padre de familia pansamantala ang bukod-tanging tao sa pamilya na kumikita,-1
Minsan ay balisang-balisa si Selya hindi tuloy nakapagtinda noong araw na iyon,-1
ubos na ang puhunan mo,-1
Naholdap ka rin at natangay ang kinita mo,-1
Huwan huwag kang magagalit sana,-1
Buntis ang anak mong dalaga,-1
Namula sa galit ang pagmumukha ni Huwan,-1
Nagngingitngit siya na nagsabi nang Nasaan ang putang -inang anak mo na iyan,-1
Mapapatay ko ‘yan,-1
Walang trabaho ang lalaki at di pa nakatatapos ng pag-aaral,-1
Pakainin pa ay pumasok na sa buhay na magulo,-1
Di pa kayang pakainin ang sarili ay kumuha pa ng ibang tao na pakakainin,-1
Magbibigti na yata ako sa sarili,-1
Masakit ang ulo ni Huwan sa pag-iisip kung papaano niya mababayaran ang panganganak ng anak,-1
Kailangang may deposito sa ospital; kung hindi ay tatanggihan ang panganganak doon,-1
Lalong kailangan ang higit na malaking salapi upang mairaos ang panganganak,-1
Napilitan si Huwan na tawagan nang long-distance ang dating amo upang makahingi ng tulong,-1
Sa dami ng paputok kuwitis ingay at nag-aapoy na goma ang buong paligid ay nababalot ng nakatutulig na ingay at usok na may mabahong amoy,-1
Nababaliw sa takot ang mga batang di nakauunawa sa nangyayari; nahihintakutan ang mga alagang aso at pusa at marami sa kanila ang naliligaw sa paghahanap ng lugar na mapagtataguan,-1
Siguro naman ay lalayas ka na sa pamamahay ko,-1
Tila ka nababaliw,-1
Ang ispirito ng kamalasan ispirito ng sakit ispirito ng di pagkakasundo sa tahanan; Selya itinataboy ko ang walang kakuwenta-kuwenta nating kasambahay,-1
May mga tilamsik ang apoy na lumipad patungo sa bahay,-1
Nasaling ang kurtina at ito’y nag-apoy,-1
Maya-maya ay lumipat ang apoy sa bintana sa kisame at ito’y kumalat sa buong kabahayan ni Huwan,-1
Sunog,-1
sigaw ng mga taong nakakita na nasusunog ang bahay ni Huwan,-1
Naghihihiyaw si Selya sa nakikita niyang pagkakasunog ng kanyang bahay at ibig na pasukin iyon upang mailigtas ang ilang gamit nguni’t siya ay pinigilan ng mga tao,-1
Kung ito’y mangyayari sadyang kahabag-habag ang gaya ko na sapilitang uutang nang patubuan makabayad lamang sa kapinsalaan,-1
Isipin na lamang kung mabasag ang brilyante sa pagtatampok,-1
Nahirapan siya sa bahaging ito ng paggawa,-1
bulong sa sarili ni Mang Miroy na ibig nang mayamot,-1
Kailan man ay hindi siya nangamba sa gawain sa pagyari ng hiyas kundi sa pagkakataong iyon lamang,-1
Hindi sapat ang kaalaman at karanasan sa pagyari,-1
Ang mga daliri ko'y pinapangit na ng panahon,-1
Matamlay ang katawan at namu­ mula ang mga mata,-1
Mang Miroy ani Nydia sa nangangapos na tining hindi na po matutuloy and kasal,-1
sabay iyak,-1
May asawa po ang magdaraya na inibig ko't pinangakuang mamahalin habang buhay,-1
Napasuntok sa katabing mesa si Mang Miroy,-1
Dinaramdam ko ang pangyayari malumanay na saad niya,-1
Sayang,-1
Natanso ako ng walang-hiya,-1
Dito naghahalo ang mga madasalin sapagka't ito ang tahanan ng Santo Nazareno; at ang mga mapagsamantala na ang hanapbuhay ay mandukot sa kapuwa,-1
Maagang naulila sa ina ang nagpalaki at nag-aruga sa kanya ay ang lola na ang bahay ay isang kariton na nakaparada sa likuran ng palengke sa Calle Echague isang dipa ang layo sa ilog Pasig,-1
Nguni't ang hinihitit niyang sigarilyo ay hindi kanya; hindi siya bumibili ng sigarilyo kailanman sapagka't wala siyang pera na panustos sa gayong bisyo,-1
Nguni't panaka-naka ay may mamimili na makulit,-1
at sinilip ang laman ng supot at napasigaw -- Hay naku,-1
Nagitla ang tindero at bago makapagsalita ito ay nakaramdam na bumagsak sa kanyang kanang pisngi ang isang mainit at masaganang sampal mula sa kamay na mabaho ng galit na galit na customer na may kasunod pang -- P_ _ _ _ _ ina mo ka,-1
Kinabukasan habang nakikipagkuwentuhan ang tindero sa kapuwa tindero ay nasabi ng nakatikim ng sampal -- Ala e dito pala sa Quiapo pag hindi husto ang timbang ng dumi e makatitikim ka ng mura at sampal,-1
May hinuha kaagad si Dado na si Jesse ay may ginagawang kababalaghan kung kaya't nagkakaroon siya ng salapi na panustos sa kanyang mga luho,-1
Napaghinuha ni Dado na ang mani ay suhol o naglalaman ng suhol ang supot ng mani,-1
Lumipas ang ilan pang buwan nagkaroon ng stroke si Jesse at naging baldado siya,-1
Dumating ang panahon ng pagsubok,-1
Bukod doon ay kung tatanggihan niya ang supot ay di niya malalaman kung totoo ang hinuha niya na ang supot ay may naglalaman ng suhol,-1
Dahil tinanggap niya ay aakalain ni Tano na siya ay katulad din ni Jesse na mabibili sa suhol ang prinsipyo,-1
Nang naroon na siya sa kalagitnaan ng Plaza Miranda ay may taong biglang sumulpot sa kanyang kanan isang binatilyo; hinablot ng di kilalang tao ang supot mula sa kanyang kamay bago tila sibat na tumakbo patungo sa kakapalan ng tao,-1
Walang nagawa si Dado kundi ang mamangha sa bilis ng mga pangyayari,-1
Sinundan niya ng tingin ang umagaw sa supot; siya'y lumiko sa isang panulukan at tuluyang nawala na parang bula,-1
umaambon… lumuluha ang langit,-1
Ibinalik na muli ng dalagang nurse ang tingin sa binatang nakaratay — sa kawal na sugatan at nilalagnat pa bago hinawakan ang pulso nito,-1
Nangunot ang noo ni Elvira at nagbuntong-hininga nang malalim,-1
Kung sa labas ng pagamutang iyon ay umuulan o umaambon sa loob naman ng kanyang dibdib ay may bagyo; nakataas ang ikapitong palatandaan ng bagyo ng dalamhating halos ay lumuluray sa kanyang puso,-1
Datapuwa't siya ay napopoot din naman,-1
Habag at pagkapoot,-1
Tungkulin at paghihiganti,-1
Karangalan at pagkadungis nito,-1
Utang at kabayaran,-1
May malubhang tama ng punglo sa kaliwang dibdib at may malalalim pang sugat,-1
Sa mga bisig at hita ang binatang kawal ay masasabing sadyang nasa malubhang kalagayan,-1
Kaya't halos ay naririnig pa rin noon ni Elvira ang huling pahayag ng tinurang punong-manggagamot: Nasa kamay mo ang kanyang buhay at kamatayan,-1
Nasa kamay mo ang kanyang buhay at kamatayan,-1
Maaari niyang palitawin halimbawa na natusukan na niya ng suero ang maysakit bagaman at hindi pa dili kaya'y hugasan ang mga sugat nito sa isang paraang hindi maingat upang huwag na maligtas sa pagkakalason ang dugo o dili kaya'y pabayaang tumaas ang lagnat nito hanggang sa magsikip ang paghinga bukod sa iba pang bagay na maaaring isagawa nang buong pagpapakunwari nguni't sadyang makapagpapanganyaya sa may karamdaman,-1
sapagka't sa palagay niya'y hindi dapat na mabuhay pa si Heraclio— ang ganitong uri ng lalaking isang tunay na masamang binhi ng lahi,-1
Napuna ni Elvirang nagpapawis ang noo ng maysakit samantalang ang labing tuyot na tuyot ay naghihintay naman ng pagpapala — ng maibibiyayang kaunting tubig ng bahagyang wisik ng dalisay na tubig,-1
Tumataas ang lagnat ng nakaratay: hindi mapalagay sa pagkakahiga't lipos ng pagka-balisa,-1
Binuksan ang amerikana— ang tapat ng dibdib na mapulang mapula sa dugong nagdaranak — at sa isang bulsa ng maysakit ay natuklasan ang isang maliit na dasalan,-1
Para siyang baliw na nagbagong bigla ng kilos at anyo,-1
Kaya't noon din ay ginawa niya nang buong kabilisan datapuwa’t buong ingat ang lahat ng dapat niyang gawin upang iligtas ang sana'y ibig na niyang mamatay,-1
At nang makita niyang nangunot ang noo nito idinigtong niya ang paliwanag,-1
kung natakot ako sa iyakan,-1
Alam niyang hindi maikukubli ng kanyang tinig ang kapaitang naghihimagsik sa kanyang dibdib,-1
Tigas nga naming iyakan nang lumawas ka,-1
Naiinip ka na ba/ agaw ni Nana Ibang sa kanyang sinabi,-1
At nang tumingin siya rito ay nakita niya ang malungkot na mukha nito,-1
Ang pinipigil na paghanga at pagtataka sa kanyang anyo,-1
hiyang-hiyang sabi ng kanyang hipag,-1
Nagsisi siya pagkatapos sa kanyang sinabi,-1
Napansin niyang lalong nahapis ang mukha ng kanyang Nana Ibang,-1
Abot ang paghingi nito ng paumanhin,-1
Kung hindi ka ba nagbago ng loob di sana'y nilitson ang biik sa silong kasi sabi,-1
Pinigil niya ang buntung-hiningang ibig kumawala sa kanyang dibdib,-1
Masasal ang kaba ng kanyang dibdib,-1
Nawala ang ngiti ni Fely,-1
Sumikbo ang kanyang dibdib,-1
At nang buksan ni Duardo ang pinto ng kotse upang makaibis siya ay lalong nagtimunig ang kahungkagang nadarama sa kanyang mga mata,-1
Tila hindi na niya nakikilala at hindi na rin siya makilala pa ng pook na binalikan niya,-1
Nangangamba siyang pumasok si Medy sa silid at Makita siyang nagbibihis,-1
Natitiyak niyang hindi siya papayagan nito na makaalis,-1
Parang inip na inip dito sa ‘min,-1
Nadama niya agad ang hinanakit sa tinig nito nang pansinin ang kanyang paghahanda sa pag-alis,-1
Ngunit talagang hindi siya mawili sa tahanan nina Medy,-1
Noong una ay idinadahilan niya ang init,-1
Ngunit hindi rin siya nasiyahan,-1
Nasipon pa nga siya,-1
Hindi niya maidahilan ang alikabok,-1
Ayaw man lang ipahipo ang mga dahon ng mga masetas e,-1
Parang napapaso ka sa kanilang bahay,-1
hindi raw pareho ang tingin mo sa kanila,-1
Dukha ring tulad nila ni Mang Laryo,-1
Magtatampo niyan si Eddie,-1
Napabuntunghininga nang malalim si Aling Isyang,-1
Nahihiya siyang biguin ang manugang,-1
Alam mo namang bagong-galing sa sakit si Idad,-1
Matamlay na tugon ni Medy,-1
Hinintay niyang lapitan siya ng mga apo ngunit waring hindi siya napapansin,-1
Kahiya-hiya pag may nakakia sa ‘tin sa pamamasyal,-1
Hindi pa siya humahakbang ay waring nananakit na ang kanyang talampakan,-1
Sa kanyang pakiramdam naman ay iniipit ang kanyang mga kilos at hindi siya Malaya,-1
Masakit ba sa paa Inang,-1
usisa ni Medy nang mapunang mabagal ang kanyang mga hakbang,-1
Waring hindi siya nakikilala,-1
Hindi sinasadya ay napailing si Aling Isyang,-1
Nananakit ang kanyang mga paa sa suot na sapatilya,-1
At lalo siyang nakadama ng pagkapahiya nang masulyapang ngingiti-ngiti ang manugang,-1
Ayaw magsiupo ang kanyang dalawang apo,-1
Ang nanghihinayang sa ibinabayad ni Medy sa dalawang katulong na kabilang sa marahil ay anim o walo pang utusan sa bahay,-1
Hinayang na hinayang siya ngunit sinasarili niya ang kanyang damdamin,-1
At nakaramdam ng lungkot si Aling Isyang nang magunita ang mga naiwan sa nayon,-1
Waring kailanman ay hindi siya nagging bahagi ng kanilang nayon,-1
mahinang kumain,-1
Ganoon kaliit ang sanggol na inihatid ng isang babae sa pintuan ni Mrs Santos,0
Magpipitungpung-taong-gulang na si Mrs Santos,0
May pitong anak na lalaki at tatlong anak na babae,0
Dalawang dosena na ang kanyang apo,0
Ang anak na lalaki ni Mrs.Santos na si Paolo ay dalawa na ang anak na babae at siya at ang asawang si Lara ay naghahangad na magkaroon ng anak na lalaki,0
Bakit hindi ninyo ampunin ang bata Tanong ni Mrs Santos kay Paolo,0
Kung anu-ano na ang paraang sinubukan nina Paolo at Lara upang magkaanak ng anak na lalaki,0
Nagsimba sila sa Obando at si Lara ay nagsayaw sa altar ni Santa Clara,0
Pumunta pa sila sa isang Buddhist Temple sa Japan na bantog sa pagbibigay ng mga hangarin ng mga nagdadasal doon,0
Bago isinasa-isip ang dalangin; sa kaso ni Lara isang anak na lalaki,0
Bago may tila tsubibo na itinutulak ang babae hanggang sa iyon ay umikot,0
Prayer wheel ang tawag,0
May mga libro ng dasal sa loob ng estante na nasa gitna ng tsubibo,0
Ang paniniwala: Bawa’t isang ikot ng tsubibo ay katumbas ng pag-usal sa lahat ng dasal na nilalaman sa lahat ng libro na nakapaloob doon sa estante,0
Samakatuwid ay naging dalawa ang anak na lalaki nina Paolo at Lara,0
Hindi nga lamang magkamukha ang dalawa,0
Si Oscar ay maputi,0
Si Fermin ay mataas,0
Nag-high school nag-college sina Fermin at Oscar,0
Dalawa ang kaisipan tungkol sa pag-aampon,0
Sa Amerika ang kaugalian ay ang pagtatapat sa inampon na siya ay ampon,0
Mula sa pagkabata hanggang sa pagkakaroon ng sariling pag-iisip iminumulat ang ampon sa katotohanang siya ay ampon,0
Sa ganitong paraan ay naiiwasan ang sigalot kung sakaling ang pagiging ampon ay nagiging usapin,0
May mga ampon na pag narating na nila ang hustong gulang ay hinahanap ang kanilang tunay na magulang,0
Ang isang kaisipan ay ang paglilihim ng katotohanan,0
Sa kaso ni Fermin inilihim sa kanya ang pagiging isang ampon,0
Kahi’t si Mrs Santos ay hindi nakilala o nalaman man lamang kung sino ang ina ni Fermin,0
Katuwiran niya – mabuti na walang impormasyon walang kontak walang follow-up,0
Kinailangan ni Fermin na magkaroon ng pasaporte sapagka’t may isa siyang kaso na kinailangang siya ay tumungo sa Estados Unidos,0
Agad na nag-usisa sa mga magulang si Fermin,0
Ipinanganak ka sa ospital anak,0
Mayroon kang birth certificate na pinirmahan namin ng mama mo paliwanag ni Paolo,0
Ipinagmaneho niya ang mag-asawang Santos na magulang ni Paolo,0
Ipinagmaneho din niya si Paolo at kanyang mag-anak,0
Alam ni Mang Berting na si Fermin ay ampon,0
At inilahad ni Mang Berting kay Fermin ang tunay niyang kasaysayan,0
Sumakay sa eroplano tumungo sa Amerika alinsunod sa balak na pag-aasikaso sa isang kaso,0
Nagpasiya siyang tumigil sa California,0
Noong una ay hinanap nina Paolo at Lara si Fermin,0
Ipinagtanong siya sa mga kaibigan,0
Nang malaon nang mapagtahi-tahi nila ang pira-pirasong bahagi ng mga pangyayari ay nabatid nila ang sanhi ng pag-alis ni Fermin,0
Hindi na ito kirot na dulot ng poot sa mga nagkunwaring magulang niya,0
Agad-agad ay sumakay siya sa eroplano at bumalik sa Pilipinas,0
Si Paolo ay may edad na,0
Hindi ko alam kong ako’y mapatatawad ninyo,0
Ang tanging magliligtas sa buhay ni Paolo ay isang malusog na kidney galing sa isang donor,0
Dumaan sa pagsusuri si Lara si Oscar ang dalawang anak na babae ni Paolo at iba pang kamag-anak,0
Masasabing Diyos lamang ang may dunong at pananaw na nakakikita sa nakaraan sa pangkasalukuyan at sa hinaharap,0
Nakikita Niya ang ating buhay sa lahat ng panahon,0
At Siya lamang ang may kapangyarihan na ang ating buhay ay mangyari mangyayari ayon sa Kanyang balakin at naisin,0
Biel,0
Biel,0
Ano na naman ba 'yan Nestor,0
Mga eksena sa buhay ni Biel,0
May tatlong taon na silang nagsasama sa isang apartment sa may Caloocan,0
Ako naman ako 'yung lagi n'yang kinakausap lalo kapag may problema s'ya,0
Noong ika-7 ng Agosto noong 2005 nagkakilala sila sa may Monumento,0
Kinuwento sakin lahat ni Ate Biel,0
Si Kuya Nestor naman isa lang tambay sa Monumento tagatanaw lang ng mga umiikot na sasakyan sa paligid ng Monumento,0
Pero nagbago ang timpla ng buhay ni Kuya noong nakita n'ya si Ate Biel noong araw na 'yon,0
Mga 2007 ako napunta sa bahay nila,0
Biel,0
Halika nga rito,0
Bakit Nestor,0
Kunin mo dun 'yung mga resibo,0
Oh sige ano naman gagawin mo dun,0
tanong ni Ate Biel,0
Pumasok si Biel sa kwarto at hinanap ang wallet ni Nestor,0
Hinanap nalang n'ya ito sa damitan ni Nestor,0
Doon n'ya nakita ang nakatagong kwarenta'y singkong baril,0
Bakit kaya may baril si Nestor,0
Asa bulsa ko pala wallet ko,0
Wag mo ng hanapin sigaw ni Nestor mula sa may sala,0
Makalipas ang ilang araw,0
Tao po,0
Sino po sila,0
Sandali lang maghugas lang ako ng kamay sagot ni Biel mula sa lababo,0
Pagkatapos n'yang maghugas pinuntahan n'ya ang tao sa labas pero wala na ito,0
Hindi ko naman s'ya nakita noon kasi asa may kwarto ako nun,0
Wala si Kuya asa trabaho s'ya at stay-in sa may Guadalupe,0
Nakatulog noon si Ate Biel sa may sofa,0
May kumatok uling lalaki sa pintuan,0
Binuhay ng lalaki ang radyo at pinalakasan ito ng todo,0
Naalala ni Ate ang baril sa damitan ni Kuya at kinuha ito,0
Isang segundo lang ang bilis ng pagtutok ni Ate sa lalaki pagkatapos buksan ang pinto,0
Nakita ko ang lahat,0
Nguni’t isang pala-isipan,0
Tingnan natin ang naganap sa isang bayan,0
Kakaiba ang kalagayan ng saging sa Pulo ng Bellamonte,0
Exporter siya ng saging sa Estados Unidos,0
Barko-barkong saging na galing sa pulo ang itinatawid sa Dagat Pacifico at inihahatid una sa mga supermarkets; at pagkatapos ay sa hapag-kainan ng mga Amerikano,0
Libong naninirahan sa Bellamonte ang namamasukan sa sagingan ni Don Ricardo,0
Sila’y tagapagtanim taga-empake o kawani sa opisina,0
Ang saging na ipinadadala sa Estados Unidos ay kailangang naaayon sa sukatan ng mga mamimili sa nasabing bansa,0
Kailangang ang saging ay maitawid sa dagat at makarating sa Estados Unidos na maganda pa ang anyo kahi’t na ang biyahe sa bapor ay inaabot ng dalawampung-araw humigit-kumulang,0
Makarating man ang saging sa pier ay ilang araw pa rin o linggo ang lumilipas bago ito nadadala sa mga pamilihan,0
Gumagamit ang sagingan ni Don Ricardo ng laksa-laksang chemical o pesticide na ang layon ay mapanatiling maganda ang anyo ng saging at mapatagal ang buhay nito kahi’t na mahaba ang biyahe,0
Sumangguni sila sa isang unibersidad sa Maynila at nang makakuha ng opinyon,0
Hiniling nila na magpadala ng mga doktor at scientifico sa pulo ang unibersidad at nang mapag-aralan ang paligid – ang tubig ang hangin ang lupa – at mabatid ang bagay o kalagayan na nagbibigay ng sakit sa mga taong-bayan,0
Sambit ng mayamang haciendero,0
Isang araw ay nagpasiya ang mga manggagawa sa sagingan na mag-aklas,0
Hindi sila pumasok sa trabaho at sa halip ay nag-ipon sa harapan ng bahay ni Don Ricardo at doon ay isiniwalat nila ang kanilang mga hinaing,0
Ang dalaga ay siyang nag-iisang tanglaw sa tahanan ni Mang Cesar na namamasukan sa sagingan,0
Sinisisi ang chemical na ginagamit sa pagpapalago ng saging ngun’it ito ay naaayon sa haka-haka lamang,0
Kung walang balot ng chemical ay hindi makararating ang saging sa Estados Unidos na nasa magandang kalagayan sapagka’t mahaba ang biyahe,0
Hindi pinagmumulan ng sakit ang chemical kung ginagamit ito sa tamang paraan,0
Ipagpalagay man na may epekto ang chemical sa mga tao ang may kasalanan sa pagkakasakit ay ang mga tao mismo na gumamit sa chemical na hindi sinusundan ang mga alituntunin,0
Sinabi rin nila na ang mga taong-bayan ay nakikinabang sa ipinasusueldo sa kanila ni Don Ricardo; na sa halip na tuligsain ang kanilang tagapagbigay-hanap-buhay dapat ay tinatangkilik nila at tinutulungan ang kompanya ni Don Ricardo at nang mapagtagumpayan ang mga nakakaharap na problema,0
Nang mabanggit ang pangalan ni Nino ay nagulat si Aurelia,0
Bago papagsalitain ang testigo ay humiling sa huwes ang abogado ni Don Ricardo na bigyan ng ilang minuto ang inuusig upang makapagpahinga at matingnan ng doktor,0
Sa sasandaling recess ay nagkaroon ng pagkakataong makapag-usap sina Dr.Nino at Don Ricardo,0
Nagkulong sila sa isang silid at nag-usap nang lalaki sa lalaki,0
Sabi ni Don Ricardo kay Nino Hindi ko akalain na ikaw pala ang testigo ng mga kalaban ko sa kaso ikaw na para ko nang anak,0
Ang dapat ay maging tapat ako sa inyo,0
Kung kaya ako po ay titistigo ay upang kayo ay matulungan sapagka’t kayo ay isang biktima rin,0
Iisa po ang hanging ating hinihinga dito sa Bellamonte,0
Patawarin po ninyo ako,0
At mula noon ay di na muling magkakasanib ang landas ng tumulong at ng natulungan,0
Nguni’t higit na matimbang sa timbangan ng buhay ang Pag-ibig,0
Nang nangailangan ang tagapamahala ng mga kawal-Hapon ng isang guro na maaaring mag-aral ng Niponggo at nang pagkatapos ay maturuan niya ang mga batang nasabi ng wikang-Hapon ay nagkusang-loob si Justina na siya ang piliin,0
Noong1943 ay nagturo siya ng Niponggo sa Paaralang Elementarya ng Bani,0
Tuwing may mga mahuhuling guerrilla ang mga Hapon si Justina ang nagsasabi kay Tenyente Mijara na palayain sila sapagka’t ang mga nahuhuli ay hindi guerrilla kundi karaniwang mamamayan lamang,0
Ito’y talatang hango sa kasaysayan ng Bani na isinulat sa Ingles; salin sa Pilipino ng maykatha,0
Dalawang lalaki ang naminimtuho sa pag-ibig ni Justina Quiray,0
Tila ang dilag ng Bani Pangasinan ay maselang kristal na naiipit sa dalawang nag-uumpugang bato,0
Sapagka’t ang nagtutunggali sa pag-ibig ay nagtutunggali rin sa nagaganap na digmaan kapuwa malalakas at matitigas ang magka-ribal,0
Ang maliit na bayan ng Bani ay nasakadulu-duluhan sa dakong kanluran ng lalawigan ng Pangasinan,0
Dumaong dito ang mga Portuges maging ang mga Ingles noong panahon ng mga manglalayag ng karagatan at manunuklas ng mga malalayong lupain,0
Hindi lamang dumaong kundi tumigil pa sa Bani ang mga Portuges,0
Ang mga supling ng nasabing mga pagsasama ay nagkaroon ng mga katangiang panglabas na magkahalong Portuges at Pilipino,0
Di nakapagtataka sapagka’t si Justina ay may dugong-Portuges,0
Apo siya ni Donya Amparo Munoz na ang ama ay purong Portuges,0
Maputi ang birhen kulay hibla ng mais ang buhok at may gatla ang leeg,0
Kung uusisain magkahawig nga ang Birhen at si Justina,0
Ang huling dayuhang dumaong at tumigil sa Bani ay ang mga sundalong-Hapon,0
Ang mga lalaki ng Bani at karatig na pook ay bumuo ng lihim na sandatahang-lakas na sasalungat sa pananakop ng mga sundalong-Hapon sa paraang patago,0
Bilang natatanging guro sa maliit na elementarya sa Bani si Justina ang isa sa unang mamamayan na nilapitan ni Tenyente Mijara upang makipagkilala at pakiusapan ng tulong,0
Hangad namin ang kabutihan ninyo,0
Wika ni Tenyente Mijara,0
Ang kahilingan ko BinibiningJustina ay maturuan mo sana ng Niponggo ang mga bata,0
At sa tuwing umaga ay itataas sana ninyo ang bandila ng Hapon at aawitin ang ‘Kimi GaYo’ (Mabuhay ang Emperador),0
Dagdag pa ng tenyente,0
Sa madaling sabi ay nalalaman ng mga guerrilla ang mga balakin ng mga sundalong-Hapon bago pa man nila maisakatuparan ang mga ito,0
Minsang nagkaroon ng pagkakataon sina Justina at Celso na makapag-usap nang sarilinan ay nagtapat ang dalaga,0
Sinabi ko sa kanya na ako ay may nasagutan na ng aking pag-ibig nguni’t ibig pa rin niyang subukan na makamit ang aking oo,0
Pahayag ni Celso,0
May taong biglang lumitaw at nagsalita sa likuran ni Celso,0
Sinundan pala ni Tenyente Mijara si Justina at natunton niya at ng mga taga-sunod na sundalong-Hapon ang lungga ng mga guerrilla,0
Samantala ang mga kakampi ni Celso ay nasa malayong pook,0
Hindi ako papatay ng tao na walang laban,0
Justina at Celso wika ni Tenyente Mijara masikip nga sa dalawa,0
masikip sa tatlo ang maliit na bayang ito,0
Lumayo kayo sa pook na ito,0
At ipagdasal ninyo na di na tayo magkikitang muli,0
Ito’y talatang hango sa kasaysayan ng Bani na isinulat sa Ingles; salin sa Pilipino ng maykatha,0
Naglabasan ang mga taong-bayan ng Bani nang magdaan sa kanilang pangunahing lansangan ang hanay ng mga sundalong-Hapon na noong oras na iyon ay mga bihag na ng digmaan,0
Sakay ng isang bapor ng US Navy ay inilikas siya kasama ang kanyang pamilya patungo sa Australia,0
Noong Oktubre 20 1944 bumalik nga si Gen Douglas MacArthur,0
Ang batang-batang tenyente na nagtapos sa unibersidad at nag-aral sa paaralang-miltar ng Hapon ay malayong-malayo ang iniisip,0
Magkikita kaya silang muli,0
Ano na kaya ang nangyari sa kanila,0
Ang digmaan ba na kanyang kinasangkutan ay may katuwiran,0
At sa kanyang alaala ay di maialis ang larawan ni Justina,0
May naiwan siyang kaibigang babae sa Hapon,0
Siya ay hindi pa niya kasintahan,0
Kumusta na kaya siya,0
Nakahanap na kaya siya ng ibang kasintahan,0
Maghihintay kaya siya sa akin,0
Pinipilit niyang kumbinsihin ang kanyang sarili na kalimutan na lamang si Justina,0
Nakita ni Justina si TenyenteMijara,0
Nang magdaan ang tenyente sa kanilang harapan ay di man lamang nagbago ang anyo ng mukha ng Hapon,0
Tahimik siya at taas-noong nagpatuloy sa paglalakad,0
Patungo kung saan hindi niya nalalaman,0
Kay dami ng halimbawa sa ating paligid,0
Ang mga iginuhit na nasabi ay ginamit ng mga doktor sa pag-uunawa kung papaano gumagana ang mga nasabing mga organs at kung papaano gamutin ang mga maysakit,0
Ayon sa Wikipedia: Ipinanganak siya noong 1890 sa Malolos Bulakan kina Isidro Tolentino at Balbina Estrella,0
Siya ay mag-aaral ni Gng Bordner na siyang unang nagturo sa kanya ng pagguguhit sa Paaralang Intermedyaryo ng Malolos,0
